Park Code,Park Name,Category,Category Sort,Order,Family,Taxon Code,TSN,Taxon Record Status,Scientific Name,Common Names,Synonyms,Occurrence
GLAC,Glacier National Park,Bird,2,Passeriformes,Hirundinidae,87386,178427,Active,Tachycineta thalassina,Violet-green Swallow,,Present
GLAC,Glacier National Park,Bird,2,Passeriformes,Icteridae,93613,179045,Active,Agelaius phoeniceus,Red-winged Blackbird,,Present
GLAC,Glacier National Park,Bird,2,Passeriformes,Icteridae,93664,179091,Active,Euphagus carolinus,Rusty Blackbird,,Present
GLAC,Glacier National Park,Bird,2,Passeriformes,Icteridae,93667,179094,Active,Euphagus cyanocephalus,Brewer's Blackbird,,Present
GLAC,Glacier National Park,Bird,2,Passeriformes,Icteridae,94215,179112,Active,Molothrus ater,Brown-headed Cowbird,,Present
GLAC,Glacier National Park,Bird,2,Passeriformes,Icteridae,93606,179039,Active,Sturnella neglecta,Western Meadowlark,,Present
GLAC,Glacier National Park,Bird,2,Passeriformes,Icteridae,93611,179043,Active,Xanthocephalus xanthocephalus,Yellow-headed Blackbird,,Present
GLAC,Glacier National Park,Bird,2,Passeriformes,Laniidae,88273,178511,Active,Lanius excubitor,"Northern Shrike, Great Gray Shrike",,Present
GLAC,Glacier National Park,Bird,2,Passeriformes,Laniidae,88277,178515,Active,Lanius ludovicianus,Loggerhead Shrike,,Present
GLAC,Glacier National Park,Bird,2,Passeriformes,Mimidae,89977,178625,Active,Dumetella carolinensis,Gray Catbird,,Present
GLAC,Glacier National Park,Bird,2,Passeriformes,Mimidae,88394,178620,Active,Mimus polyglottos,Northern Mockingbird,,Present
GLAC,Glacier National Park,Bird,2,Passeriformes,Mimidae,90009,178654,Active,Oreoscoptes montanus,Sage Thrasher,,Present
GLAC,Glacier National Park,Bird,2,Passeriformes,Motacillidae,266934,554127,Active,Anthus rubescens,American Pipit,,Present
GLAC,Glacier National Park,Bird,2,Passeriformes,Paridae,90058,178699,Active,Parus atricapillus,Black-capped Chickadee,,Present
GLAC,Glacier National Park,Bird,2,Passeriformes,Paridae,90080,178718,Active,Parus gambeli,Mountain Chickadee,,Present
GLAC,Glacier National Park,Bird,2,Passeriformes,Paridae,90091,178728,Active,Parus hudsonicus,Boreal Chickadee,,Present
GLAC,Glacier National Park,Bird,2,Passeriformes,Paridae,90098,178734,Active,Parus rufescens,Chestnut-backed Chickadee,,Present
GLAC,Glacier National Park,Bird,2,Passeriformes,Parulidae,92673,178912,Active,Dendroica castanea,Bay-breasted Warbler,,Present
GLAC,Glacier National Park,Bird,2,Passeriformes,Parulidae,92649,178891,Active,Dendroica coronata,Yellow-rumped Warbler,,Present
GLAC,Glacier National Park,Bird,2,Passeriformes,Parulidae,92634,178878,Active,Dendroica petechia,Yellow Warbler,,Present
GLAC,Glacier National Park,Bird,2,Passeriformes,Parulidae,92644,178887,Active,Dendroica tigrina,Cape May Warbler,,Present
GLAC,Glacier National Park,Bird,2,Passeriformes,Parulidae,92655,178897,Active,Dendroica townsendi,Townsend's Warbler,,Present
GLAC,Glacier National Park,Bird,2,Passeriformes,Parulidae,92708,178944,Active,Geothlypis trichas,Common Yellowthroat,,Present
GLAC,Glacier National Park,Bird,2,Passeriformes,Parulidae,92704,178940,Active,Oporornis tolmiei,Macgillivray's Warbler,,Present
GLAC,Glacier National Park,Bird,2,Passeriformes,Parulidae,92623,178868,Active,Parula americana,Northern Parula,,Present
GLAC,Glacier National Park,Bird,2,Passeriformes,Parulidae,92689,178927,Active,Seiurus aurocapillus,Ovenbird,,Present
GLAC,Glacier National Park,Bird,2,Passeriformes,Parulidae,92694,178931,Active,Seiurus noveboracensis,Northern Waterthrush,,Present
GLAC,Glacier National Park,Bird,2,Passeriformes,Parulidae,92746,178979,Active,Setophaga ruticilla,American Redstarat,,Present
GLAC,Glacier National Park,Bird,2,Passeriformes,Parulidae,91025,178856,Active,Vermivora celata,Orange-crowned Warbler,,Present
GLAC,Glacier National Park,Bird,2,Passeriformes,Parulidae,91024,178855,Active,Vermivora peregrina,Tennessee Warbler,,Present
GLAC,Glacier National Park,Bird,2,Passeriformes,Parulidae,92740,178973,Active,Wilsonia pusilla,Wilson's Warbler,,Present
GLAC,Glacier National Park,Bird,2,Passeriformes,Regulidae,88057,179870,Active,Regulus calendula,Ruby-crowned Kinglet,,Present
GLAC,Glacier National Park,Bird,2,Passeriformes,Regulidae,88051,179865,Active,Regulus satrapa,Golden-crowned Kinglet,,Present
GLAC,Glacier National Park,Bird,2,Passeriformes,Sittidae,90945,178784,Active,Sitta canadensis,Red-breasted Nuthatch,,Present
GLAC,Glacier National Park,Bird,2,Passeriformes,Sittidae,90935,178775,Active,Sitta carolinensis,White-breasted Nuthatch,,Present
GLAC,Glacier National Park,Bird,2,Passeriformes,Sturnidae,86204,179637,Active,Sturnus vulgaris,European Starling,,Present
GLAC,Glacier National Park,Bird,2,Passeriformes,Troglodytidae,88387,178614,Active,Salpinctes obsoletus,Rock Wren,,Present
GLAC,Glacier National Park,Bird,2,Passeriformes,Troglodytidae,88306,178541,Active,Troglodytes aedon,House Wren,,Present
GLAC,Glacier National Park,Bird,2,Passeriformes,Troglodytidae,88312,178547,Active,Troglodytes troglodytes,Winter Wren,,Present
GLAC,Glacier National Park,Bird,2,Passeriformes,Turdidae,87177,179796,Active,Catharus fuscescens,Veery,,Present
GLAC,Glacier National Park,Bird,2,Passeriformes,Turdidae,87158,179779,Active,Catharus guttatus,Hermit Thrush,,Present
GLAC,Glacier National Park,Bird,2,Passeriformes,Turdidae,87168,179788,Active,Catharus ustulatus,Swainson's Thrush,,Present
GLAC,Glacier National Park,Bird,2,Passeriformes,Turdidae,87152,179773,Active,Ixoreus naevius,Varied Thrush,,Present
GLAC,Glacier National Park,Bird,2,Passeriformes,Turdidae,88006,179824,Active,Myadestes townsendi,Townsend's Solitaire,,Present
GLAC,Glacier National Park,Bird,2,Passeriformes,Turdidae,87195,179811,Active,Sialia currucoides,Mountain Bluebird,,Present
GLAC,Glacier National Park,Bird,2,Passeriformes,Turdidae,87189,179806,Active,Sialia mexicana,Western Bluebird,,Present
GLAC,Glacier National Park,Bird,2,Passeriformes,Turdidae,87136,179759,Active,Turdus migratorius,American Robin,,Present
GLAC,Glacier National Park,Bird,2,Passeriformes,Tyrannidae,85853,178365,Active,Contopus borealis,Olive-sided Flycatcher,,Present
GLAC,Glacier National Park,Bird,2,Passeriformes,Tyrannidae,85848,178360,Active,Contopus sordidulus,Western Wood-Pewee,,Present
GLAC,Glacier National Park,Bird,2,Passeriformes,Tyrannidae,85834,178348,Active,Empidonax difficilis,Cordilleran Flycatcher,,Present
GLAC,Glacier National Park,Bird,2,Passeriformes,Tyrannidae,264075,554254,Active,Empidonax hammondii,Hammond's Flycatcher,,Present
GLAC,Glacier National Park,Bird,2,Passeriformes,Tyrannidae,85830,178344,Active,Empidonax minimus,Least Flycatcher,,Present
GLAC,Glacier National Park,Bird,2,Passeriformes,Tyrannidae,85832,178346,Active,Empidonax oberholseri,Dusky Flycatcher,,Present
GLAC,Glacier National Park,Bird,2,Passeriformes,Tyrannidae,85827,178341,Active,Empidonax traillii,Willow Flycatcher,,Present
GLAC,Glacier National Park,Bird,2,Passeriformes,Tyrannidae,85818,178333,Active,Sayornis saya,Say's Phoebe,,Present
GLAC,Glacier National Park,Bird,2,Passeriformes,Tyrannidae,85757,178279,Active,Tyrannus tyrannus,Eastern Kingbird,,Present
GLAC,Glacier National Park,Bird,2,Passeriformes,Tyrannidae,85766,178287,Active,Tyrannus verticalis,Western Kingbird,,Present
GLAC,Glacier National Park,Bird,2,Passeriformes,Vireonidae,93589,179023,Active,Vireo gilvus,Warbling Vireo,,Present
GLAC,Glacier National Park,Bird,2,Passeriformes,Vireonidae,93587,179021,Active,Vireo olivaceus,Red-eyed Vireo,,Present
GLAC,Glacier National Park,Bird,2,Passeriformes,Vireonidae,93575,179010,Active,Vireo solitarius,Cassin's Vireo,,Present
GLAC,Glacier National Park,Bird,2,Pelecaniformes,Ardeidae,84416,174773,Active,Ardea herodias,Great Blue Heron,,Present
GLAC,Glacier National Park,Bird,2,Pelecaniformes,Ardeidae,84482,174832,Active,Nycticorax nycticorax,Black-crowned Night-Heron,,Present
GLAC,Glacier National Park,Bird,2,Pelecaniformes,Pelecanidae,83382,174684,Active,Pelecanus erythrorhynchos,American White Pelican,,Present
GLAC,Glacier National Park,Bird,2,Piciformes,Picidae,84820,178154,Active,Colaptes auratus,Northern Flicker,,Present
GLAC,Glacier National Park,Bird,2,Piciformes,Picidae,84833,178166,Active,Dryocopus pileatus,Pileated Woodpecker,,Present
GLAC,Glacier National Park,Bird,2,Piciformes,Picidae,84866,178196,Active,Melanerpes lewis,Lewis’s Woodpecker,,Present
GLAC,Glacier National Park,Bird,2,Piciformes,Picidae,84927,178250,Active,Picoides arcticus,Black-backed Woodpecker,,Present
GLAC,Glacier National Park,Bird,2,Piciformes,Picidae,84936,178259,Active,Picoides pubescens,Downy Woodpecker,,Present
GLAC,Glacier National Park,Bird,2,Piciformes,Picidae,84928,178251,Active,Picoides tridactylus,American Three-toed Woodpecker,,Present
GLAC,Glacier National Park,Bird,2,Piciformes,Picidae,85739,178262,Active,Picoides villosus,Hairy Woodpecker,,Present
GLAC,Glacier National Park,Bird,2,Piciformes,Picidae,84884,178211,Active,Sphyrapicus nuchalis,Red-naped Sapsucker,,Present
GLAC,Glacier National Park,Bird,2,Piciformes,Picidae,84880,178208,Active,Sphyrapicus thyroideus,Williamson's Sapsucker,,Present
GLAC,Glacier National Park,Bird,2,Podicipediformes,Podicipedidae,81710,174503,Active,Aechmophorus occidentalis,Western Grebe,,Present
GLAC,Glacier National Park,Bird,2,Podicipediformes,Podicipedidae,81686,174482,Active,Podiceps auritus,Horned Grebe,,Present
GLAC,Glacier National Park,Bird,2,Podicipediformes,Podicipedidae,81682,174479,Active,Podiceps grisegena,Red-necked Grebe,,Present
GLAC,Glacier National Park,Bird,2,Podicipediformes,Podicipedidae,81689,174485,Active,Podiceps nigricollis,Eared Grebe,,Present
GLAC,Glacier National Park,Bird,2,Podicipediformes,Podicipedidae,81712,174505,Active,Podilymbus podiceps,Pied-billed Grebe,,Present
GLAC,Glacier National Park,Bird,2,Strigiformes,Strigidae,82979,177942,Active,Aegolius acadicus,Northern Saw-whet Owl,,Present
GLAC,Glacier National Park,Bird,2,Strigiformes,Strigidae,82974,177938,Active,Aegolius funereus,Boreal Owl,,Present
GLAC,Glacier National Park,Bird,2,Strigiformes,Strigidae,82968,177932,Active,Asio otus,Long-eared Owl,,Present
GLAC,Glacier National Park,Bird,2,Strigiformes,Strigidae,82983,177946,Active,Athene cunicularia,Burrowing Owl,,Present
GLAC,Glacier National Park,Bird,2,Strigiformes,Strigidae,80772,177884,Active,Bubo virginianus,Great Horned Owl,,Present
GLAC,Glacier National Park,Bird,2,Strigiformes,Strigidae,82935,177902,Active,Glaucidium gnoma,Northern Pygmy Owl,,Present
GLAC,Glacier National Park,Bird,2,Strigiformes,Strigidae,80785,177896,Active,Nyctea scandiaca,Snowy Owl,,Present
GLAC,Glacier National Park,Bird,2,Strigiformes,Strigidae,269010,555388,Active,Otus kennicottii,Western Screech-Owl,,Present
GLAC,Glacier National Park,Bird,2,Strigiformes,Strigidae,82964,177929,Active,Strix nebulosa,Great Gray Owl,,Present
GLAC,Glacier National Park,Bird,2,Strigiformes,Strigidae,82956,177921,Active,Strix varia,Barred Owl,,Present
GLAC,Glacier National Park,Bird,2,Strigiformes,Strigidae,80787,177898,Active,Surnia ulula,Northern Hawk Owl,,Present
GLAC,Glacier National Park,Bird,2,Suliformes,Phalacrocoracidae,83419,174717,Active,Phalacrocorax auritus,Double-crested Cormorant,,Present
GLAC,Glacier National Park,Reptile,3,Squamata,Charinidae,80843,174326,Active,Charina bottae,Rubber Boa,,Probably Present
GLAC,Glacier National Park,Reptile,3,Squamata,Colubridae,79032,174142,Active,Thamnophis elegans,Western Terrestrial Garter Snake,,Present
GLAC,Glacier National Park,Reptile,3,Squamata,Colubridae,79025,174136,Active,Thamnophis sirtalis,Common Garter Snake,,Present
GLAC,Glacier National Park,Reptile,3,Testudines,Emydidae,76890,173783,Active,Chrysemys picta,"Eastern Painted Turtle, Painted Turtle",,Present
GLAC,Glacier National Park,Amphibian,4,Anura,Bufonidae,83323,173482,Active,Bufo boreas,Western Toad,,Present
GLAC,Glacier National Park,Amphibian,4,Anura,Hylidae,118899,207312,Active,Pseudacris maculata,Boreal Chorus Frog,,Present
GLAC,Glacier National Park,Amphibian,4,Anura,Hylidae,118900,207313,Active,Pseudacris regilla,"Northern Pacific Treefrog, Pacific Chorus Frog, Pacific Treefrog",Hyla regilla,Present
GLAC,Glacier National Park,Amphibian,4,Anura,Leiopelmatidae,159546,-504206,Inactive,Ascaphus montanus,"Coastal Tailed Frog, Tailed Frog",Ascaphus truei,Present
GLAC,Glacier National Park,Amphibian,4,Anura,Ranidae,257871,550546,Active,Rana luteiventris,Oregon Spotted Frog,Rana pretiosa,Present
GLAC,Glacier National Park,Amphibian,4,Caudata,Ambystomatidae,75885,173601,Active,Ambystoma macrodactylum,Long-toed Salamander,,Present
GLAC,Glacier National Park,Fish,5,Cypriniformes,Catostomidae,65704,163894,Active,Catostomus catostomus,longnose sucker,,Present
GLAC,Glacier National Park,Fish,5,Cypriniformes,Catostomidae,65705,163895,Active,Catostomus commersoni,white sucker,,Present
GLAC,Glacier National Park,Fish,5,Cypriniformes,Catostomidae,65706,163896,Active,Catostomus macrocheilus,largescale sucker,,Present
GLAC,Glacier National Park,Fish,5,Cypriniformes,Cyprinidae,72060,163521,Active,Mylocheilus caurinus,peamouth,,Present
GLAC,Glacier National Park,Fish,5,Cypriniformes,Cyprinidae,72055,163517,Active,Pimephales promelas,fathead minnow,,Present
GLAC,Glacier National Park,Fish,5,Cypriniformes,Cyprinidae,72062,163523,Active,Ptychocheilus oregonensis,northern squawfish,,Present
GLAC,Glacier National Park,Fish,5,Cypriniformes,Cyprinidae,70835,163384,Active,Rhinichthys cataractae,longnose dace,,Present
GLAC,Glacier National Park,Fish,5,Cypriniformes,Cyprinidae,72067,163528,Active,Richardsonius balteatus,redside shiner,,Present
GLAC,Glacier National Park,Fish,5,Esociformes,Esocidae,73559,162139,Active,Esox lucius,northern pike,,Present
GLAC,Glacier National Park,Fish,5,Gadiformes,Gadidae,73193,164725,Active,Lota lota,burbot,,Present
GLAC,Glacier National Park,Fish,5,Percopsiformes,Percopsidae,69627,164409,Active,Percopsis omiscomaycus,trout-perch,,Present
GLAC,Glacier National Park,Fish,5,Salmoniformes,Salmonidae,71731,161941,Active,Coregonus clupeaformis,lake whitefish,,Present
GLAC,Glacier National Park,Fish,5,Salmoniformes,Salmonidae,262033,553416,Active,Oncorhynchus clarkii bouvieri,Yellowstone cutthroat Trout,,Present
GLAC,Glacier National Park,Fish,5,Salmoniformes,Salmonidae,262031,553415,Active,Oncorhynchus clarkii lewisi,Westslope cutthroat trout,,Present
GLAC,Glacier National Park,Fish,5,Salmoniformes,Salmonidae,71783,161989,Active,Oncorhynchus mykiss,rainbow trout,,Present
GLAC,Glacier National Park,Fish,5,Salmoniformes,Salmonidae,71772,161979,Active,Oncorhynchus nerka,sockeye salmon,,Present
GLAC,Glacier National Park,Fish,5,Salmoniformes,Salmonidae,71810,162011,Active,Prosopium coulteri,pygmy whitefish,,Present
GLAC,Glacier National Park,Fish,5,Salmoniformes,Salmonidae,71807,162009,Active,Prosopium williamsoni,mountain whitefish,,Present
GLAC,Glacier National Park,Fish,5,Salmoniformes,Salmonidae,71802,162004,Active,Salvelinus confluentus,bull trout,Salvelinus malma,Present
GLAC,Glacier National Park,Fish,5,Salmoniformes,Salmonidae,71801,162003,Active,Salvelinus fontinalis,brook trout,,Present
GLAC,Glacier National Park,Fish,5,Salmoniformes,Salmonidae,71800,162002,Active,Salvelinus namaycush,lake trout,,Present
GLAC,Glacier National Park,Fish,5,Salmoniformes,Salmonidae,72619,162016,Active,Thymallus arcticus,Arctic grayling,,Present
GLAC,Glacier National Park,Fish,5,Scorpaeniformes,Cottidae,70728,167237,Active,Cottus bairdii,mottled sculpin,,Present
GLAC,Glacier National Park,Fish,5,Scorpaeniformes,Cottidae,70723,167232,Active,Cottus cognatus,slimy sculpin,,Present
GLAC,Glacier National Park,Fish,5,Scorpaeniformes,Cottidae,70732,167240,Active,Cottus confusus,shorthead sculpin,,Present
GLAC,Glacier National Park,Fish,5,Scorpaeniformes,Cottidae,71416,167253,Active,Cottus ricei,spoonhead sculpin,,Present
GLAC,Glacier National Park,Vascular Plant,6,Alismatales,Alismataceae,86272,182441,Active,Alisma triviale,AMERICAN WATER-PLANTAIN,,Present
GLAC,Glacier National Park,Vascular Plant,6,Alismatales,Alismataceae,140802,38917,Active,Sagittaria cuneata,WAPATO,,Present
GLAC,Glacier National Park,Vascular Plant,6,Alismatales,Araceae,149495,42590,Active,Lemna minor,SMALL DUCKWEED,,Present
GLAC,Glacier National Park,Vascular Plant,6,Alismatales,Araceae,149500,42595,Active,Lemna trisulca,STAR DUCKWEED,,Present
GLAC,Glacier National Park,Vascular Plant,6,Alismatales,Araceae,148591,42540,Active,Lysichitum americanum,SKUNK CABBAGE,,Present
GLAC,Glacier National Park,Vascular Plant,6,Alismatales,Hydrocharitaceae,140824,38937,Active,Elodea canadensis,ROCKY MOUNTAIN WATERWEED,,Present
GLAC,Glacier National Park,Vascular Plant,6,Alismatales,Juncaginaceae,141548,38989,Active,Triglochin palustre,MARSH ARROW-GRASS,,Present
GLAC,Glacier National Park,Vascular Plant,6,Alismatales,Potamogetonaceae,141584,39020,Active,Potamogeton alpinus,NORTHERN PONDWEED,,Present
GLAC,Glacier National Park,Vascular Plant,6,Alismatales,Potamogetonaceae,141585,39021,Active,Potamogeton amplifolius,LARGE-LEAVED PONDWEED,,Present
GLAC,Glacier National Park,Vascular Plant,6,Alismatales,Potamogetonaceae,141596,39031,Active,Potamogeton friesii,FLAT-STALKED PONDWEED,,Present
GLAC,Glacier National Park,Vascular Plant,6,Alismatales,Potamogetonaceae,141597,39032,Active,Potamogeton gramineus,GRASS-LEAVED PONDWEED,,Present
GLAC,Glacier National Park,Vascular Plant,6,Alismatales,Potamogetonaceae,141570,39008,Active,Potamogeton natans,BROAD-LEAVED PONDWEED,,Present
GLAC,Glacier National Park,Vascular Plant,6,Alismatales,Potamogetonaceae,141607,39041,Active,Potamogeton obtusifolius,BLUNT-LEAVED PONDWEED,,Present
GLAC,Glacier National Park,Vascular Plant,6,Alismatales,Potamogetonaceae,141608,39042,Active,Potamogeton praelongus,WHITE-STALKED PONDWEED,,Present
GLAC,Glacier National Park,Vascular Plant,6,Alismatales,Potamogetonaceae,141580,39017,Active,Potamogeton pusillus,SMALL PONDWEED,,Present
GLAC,Glacier National Park,Vascular Plant,6,Alismatales,Potamogetonaceae,158721,504558,Active,Potamogeton richardsonii,RICHARDSON'S PONDWEED,,Present
GLAC,Glacier National Park,Vascular Plant,6,Alismatales,Potamogetonaceae,292291,566096,Active,Stuckenia filiformis ssp. filiformis,SLENDER-LEAVED PONDWEED,,Present
GLAC,Glacier National Park,Vascular Plant,6,Alismatales,Scheuchzeriaceae,141544,38985,Active,Scheuchzeria palustris ssp. americana,SCHEUCHZERIA,,Present
GLAC,Glacier National Park,Vascular Plant,6,Alismatales,Tofieldiaceae,203902,524759,Active,Tofieldia glutinosa ssp. occidentalis,COMMON FALSE-ASPHODEL,,Present
